,price,bedrooms,bathrooms,basement,floors,sqft_living,sqft_above,sqft_lot,sqft_living15,sqft_lot15,waterfront,view,condition,grade,yr_built,yr_modified,renovated,coordinates,lat,long,zipcode
5768,638250.0,4,2.5,False,2.0,2460,2460,8029,2420,7987,False,0,3,9,1989,26,False,POINT (-122.03 47.6262),47.6262,-122.03,98074
5769,1460000.0,4,3.5,True,2.0,4200,3640,14353,3750,16316,False,2,3,12,1996,19,False,POINT (-122.217 47.5331),47.5331,-122.217,98040
5770,375000.0,4,2.0,False,2.0,1620,1620,4600,1620,4500,False,0,3,7,1909,106,False,POINT (-122.307 47.5533),47.5533,-122.307,98108
5771,842000.0,4,1.75,False,1.0,2170,2170,9525,1910,9525,False,0,3,8,1960,55,False,POINT (-122.217 47.5685),47.5685,-122.217,98040
5772,499950.0,3,2.25,True,1.0,2880,1710,7200,1880,10200,False,0,3,8,1970,45,False,POINT (-122.35 47.7707),47.7707,-122.35,98133
5773,810000.0,4,2.5,False,2.0,3280,3280,25211,3280,25211,False,3,3,11,1985,30,False,POINT (-122.05 47.6398),47.6398,-122.05,98074
5774,310000.0,5,2.0,False,2.0,2900,2900,11970,1260,12398,False,0,4,7,1969,46,False,POINT (-122.095 47.741),47.741,-122.095,98072
5775,730000.0,3,2.5,True,1.0,2160,1540,8809,930,5420,False,0,3,9,2014,1,False,POINT (-122.349 47.6994),47.6994,-122.349,98103
5776,637800.0,4,1.75,True,1.5,2250,1420,4750,1930,4750,False,0,4,7,1924,91,False,POINT (-122.292 47.6738),47.6738,-122.292,98115
5777,225000.0,3,1.0,False,1.5,1340,1340,4800,1240,4800,False,0,4,5,1903,112,False,POINT (-122.209 47.477),47.477,-122.209,98055
5778,417500.0,4,1.0,False,1.5,1390,1390,10800,1390,9360,False,0,4,7,1941,74,False,POINT (-122.359 47.7248),47.7248,-122.359,98177
5779,265000.0,4,2.0,False,1.0,1600,1600,10160,1540,9352,False,0,4,7,1972,43,False,POINT (-122.003 47.2015),47.2015,-122.003,98022
5780,550000.0,4,2.5,False,2.0,2050,2050,8683,2010,8744,False,0,3,8,1987,28,False,POINT (-122.043 47.62),47.62,-122.043,98074
5781,625700.0,3,2.0,False,1.0,2570,2570,159865,2010,38322,False,0,5,7,1968,47,False,POINT (-121.892 47.5547),47.5547,-121.892,98024
5782,595000.0,3,2.5,False,2.0,2660,2660,10637,2590,8637,False,0,3,9,1991,24,False,POINT (-122.22 47.7383),47.7383,-122.22,98011
5783,270000.0,3,1.5,False,1.0,1540,1540,13475,1550,13475,False,0,4,7,1972,43,False,POINT (-122.153 47.4766),47.4766,-122.153,98059
5784,739375.0,5,3.0,True,2.0,2640,2140,3200,1540,2242,False,0,4,7,1906,109,False,POINT (-122.308 47.6188),47.6188,-122.308,98112
5785,357562.0,2,1.75,False,2.0,1210,1210,1032,1210,1090,False,0,3,8,2014,1,False,POINT (-121.999 47.5522),47.5522,-121.999,98029
5786,1010000.0,4,2.5,False,2.0,3760,3760,29224,3930,19916,False,0,3,11,1987,28,False,POINT (-122.128 47.7203),47.7203,-122.128,98052
5787,455000.0,2,1.75,False,1.0,1350,1350,4286,1440,4839,False,0,3,8,2004,11,False,POINT (-122.033 47.7171),47.7171,-122.033,98053
5788,310000.0,5,2.25,True,1.0,2600,1810,9600,2070,9660,False,2,4,8,1969,46,False,POINT (-122.365 47.3257),47.3257,-122.365,98023
5789,415000.0,3,2.75,True,2.0,3900,3460,111514,2460,217800,False,0,3,6,1967,7,True,POINT (-121.924 47.5621),47.5621,-121.924,98024
5790,452000.0,2,1.0,False,1.0,1340,1340,8100,1680,7752,False,2,3,8,1950,65,False,POINT (-122.364 47.7212),47.7212,-122.364,98177
5791,810000.0,3,2.0,False,1.0,1760,1760,16928,3430,10059,False,0,3,7,1953,62,False,POINT (-122.202 47.6363),47.6363,-122.202,98004
5792,730001.0,3,2.0,True,1.0,1840,1010,4750,1760,5510,False,0,5,7,1951,64,False,POINT (-122.395 47.6862),47.6862,-122.395,98117
5793,825000.0,3,2.25,True,1.0,2980,2230,86636,2980,107157,False,0,3,9,1989,26,False,POINT (-122.003 47.6627),47.6627,-122.003,98053
5794,665000.0,3,2.5,False,2.0,1730,1730,3000,1730,1774,False,0,3,8,1996,19,False,POINT (-122.34 47.6532),47.6532,-122.34,98103
5795,327500.0,4,1.75,False,1.0,1650,1650,7800,1750,10400,False,0,3,8,1968,47,False,POINT (-122.139 47.4507),47.4507,-122.139,98058
5796,699950.0,3,2.5,False,2.0,3370,3370,36218,2980,31793,False,0,4,9,1988,27,False,POINT (-121.987 47.5855),47.5855,-121.987,98075
5797,424000.0,3,2.5,False,2.0,2200,2200,34680,2560,35840,False,0,3,9,1985,30,False,POINT (-122.116 47.3139),47.3139,-122.116,98092
5798,657000.0,4,2.5,True,1.5,2180,1420,3375,1560,3375,False,0,4,7,1926,89,False,POINT (-122.361 47.6846),47.6846,-122.361,98117
5799,445000.0,3,1.75,True,1.0,1490,1210,10844,2090,9944,False,0,3,7,1974,41,False,POINT (-122.106 47.6208),47.6208,-122.106,98008
5800,450000.0,3,2.5,True,2.0,1530,1050,762,1610,1482,False,0,3,8,2007,8,False,POINT (-122.374 47.642),47.642,-122.374,98119
5801,350000.0,3,1.0,False,1.0,1180,1180,7455,1450,8154,False,0,4,7,1964,51,False,POINT (-122.241 47.7276),47.7276,-122.241,98034
5802,460000.0,4,2.5,False,2.0,2080,2080,17532,2550,12560,False,0,3,9,1996,19,False,POINT (-122.136 47.4835),47.4835,-122.136,98059
5803,385000.0,4,2.5,True,1.0,3200,1610,22651,2030,5500,False,0,5,8,1970,45,False,POINT (-122.183 47.3931),47.3931,-122.183,98031
5804,272000.0,4,2.25,False,2.0,1880,1880,6160,1580,6405,False,0,3,7,1993,22,False,POINT (-122.347 47.3214),47.3214,-122.347,98023
5805,535000.0,3,2.5,False,2.0,2510,2510,5544,2660,5614,False,0,3,7,2001,14,False,POINT (-122.042 47.6903),47.6903,-122.042,98053
5806,216500.0,2,1.0,False,1.0,1060,1060,5200,910,5200,False,0,3,6,1969,46,False,POINT (-122.08 47.3688),47.3688,-122.08,98042
5807,325000.0,3,2.5,False,2.0,2130,2130,12245,1910,12216,False,0,3,8,1989,26,False,POINT (-122.057 47.3406),47.3406,-122.057,98042
5808,420200.0,3,1.75,False,1.0,1320,1320,7280,1370,7800,False,0,3,7,1968,47,False,POINT (-122.18 47.7229),47.7229,-122.18,98034
5809,258000.0,3,1.75,False,1.0,1040,1040,5650,1290,5650,False,0,5,6,1951,64,False,POINT (-122.256 47.5111),47.5111,-122.256,98178
5810,450000.0,3,2.0,False,1.5,1150,1150,4500,1230,5400,False,0,3,7,1917,24,True,POINT (-122.348 47.6985),47.6985,-122.348,98103
5811,720168.0,4,2.25,True,2.0,2120,1420,3794,1420,3840,False,0,4,7,1926,89,False,POINT (-122.359 47.6893),47.6893,-122.359,98117
5812,652000.0,3,2.0,True,1.5,2130,1330,5000,2010,5000,False,0,5,7,1925,90,False,POINT (-122.362 47.6746),47.6746,-122.362,98107
5813,569500.0,4,2.5,False,2.0,2340,2340,8248,2140,9963,False,0,3,8,1989,26,False,POINT (-122.03 47.6314),47.6314,-122.03,98074
5814,411000.0,4,1.75,False,1.0,2250,2250,292288,1550,23798,False,0,4,7,1963,52,False,POINT (-122.091 47.3787),47.3787,-122.091,98042
5815,524950.0,3,1.75,True,1.0,1890,1290,3825,1320,3825,False,0,3,7,1974,41,False,POINT (-122.381 47.6831),47.6831,-122.381,98117
5816,153000.0,2,1.0,True,1.0,1140,760,10152,1340,10141,False,0,3,6,1942,73,False,POINT (-122.321 47.7369),47.7369,-122.321,98155
5817,775000.0,3,2.5,False,2.0,2780,2780,5467,2630,5000,False,2,3,9,2000,15,False,POINT (-122.378 47.5791),47.5791,-122.378,98126
5818,338500.0,4,2.5,False,2.0,2390,2390,6111,2520,6500,False,0,3,8,1997,18,False,POINT (-122.173 47.3677),47.3677,-122.173,98030
5819,570000.0,3,1.75,True,1.0,2390,1500,9000,2040,9000,False,0,3,8,1975,40,False,POINT (-122.113 47.6809),47.6809,-122.113,98052
5820,653000.0,3,2.0,True,1.0,2680,1880,8429,1570,8640,False,0,4,9,1950,24,True,POINT (-122.036 47.372),47.372,-122.036,98038
5821,435000.0,2,2.5,True,2.0,1560,1080,1222,1560,2081,False,0,3,8,2008,7,False,POINT (-122.307 47.604),47.604,-122.307,98122
5822,207000.0,2,1.0,False,1.0,1130,1130,8160,1060,6120,False,0,4,6,1952,63,False,POINT (-122.317 47.4997),47.4997,-122.317,98168
5823,540000.0,2,1.0,False,1.0,1120,1120,7500,3040,16940,False,2,4,7,1971,44,False,POINT (-122.096 47.619),47.619,-122.096,98008
5824,386000.0,4,2.25,True,2.0,2050,1770,9583,2230,9730,False,2,3,8,1965,50,False,POINT (-122.313 47.3978),47.3978,-122.313,98198
5825,265000.0,5,2.25,False,1.5,2600,2600,8075,2200,8800,False,0,4,8,1969,46,False,POINT (-122.188 47.2961),47.2961,-122.188,98092
5826,250000.0,3,2.25,True,2.0,1050,740,572,1260,1062,False,0,3,7,2006,9,False,POINT (-122.363 47.5549),47.5549,-122.363,98106
5827,1697000.0,3,2.0,True,2.0,2600,1930,6600,2670,6270,False,4,3,10,1970,1,True,POINT (-122.285 47.6055),47.6055,-122.285,98122
5828,455000.0,4,2.5,False,2.0,2811,2811,7251,3040,7250,False,0,3,9,2009,6,False,POINT (-122.058 47.3686),47.3686,-122.058,98038
5829,1795000.0,4,3.25,False,2.0,4060,4060,13000,3220,13800,False,3,3,11,2000,15,False,POINT (-122.246 47.581),47.581,-122.246,98040
5830,759000.0,3,2.0,True,1.0,2260,1130,7200,2260,6000,False,3,3,7,1941,74,False,POINT (-122.288 47.5886),47.5886,-122.288,98144
5831,970000.0,4,2.75,False,2.0,4430,4430,74358,3820,80875,False,0,3,10,1990,25,False,POINT (-121.988 47.6392),47.6392,-121.988,98053
5832,280000.0,1,0.0,False,1.0,600,600,24501,990,22549,False,0,2,3,1950,65,False,POINT (-121.749 47.5316),47.5316,-121.749,98045
5833,690000.0,3,2.25,True,1.0,2430,1430,8327,2550,10427,False,0,4,9,1978,37,False,POINT (-122.16 47.5534),47.5534,-122.16,98006
5834,789900.0,3,2.5,True,1.0,3420,1750,25150,2900,19604,False,0,4,10,1987,28,False,POINT (-122.152 47.5706),47.5706,-122.152,98006
5835,447500.0,2,1.0,False,1.5,1180,1180,5100,980,5100,False,0,3,7,1926,89,False,POINT (-122.346 47.6947),47.6947,-122.346,98103
5836,440000.0,4,2.25,True,1.0,2010,1220,7575,1820,7831,False,0,3,7,1974,41,False,POINT (-122.2 47.7328),47.7328,-122.2,98034
5837,278000.0,3,2.0,False,1.0,1230,1230,7789,1470,8670,False,0,3,7,1994,21,False,POINT (-122.073 47.3718),47.3718,-122.073,98042
5838,980000.0,5,2.5,True,1.5,2750,1750,6000,1520,4158,False,0,3,8,1904,21,True,POINT (-122.334 47.6729),47.6729,-122.334,98103
5839,245000.0,3,2.75,True,1.0,1300,860,14197,1550,7596,False,0,3,7,1996,19,False,POINT (-122.183 47.3652),47.3652,-122.183,98030
5840,287000.0,3,1.5,False,1.0,1150,1150,11475,1640,11475,False,0,3,7,1971,44,False,POINT (-121.744 47.4629),47.4629,-121.744,98045
5841,435000.0,3,1.75,True,1.0,2220,1110,132858,2130,77536,False,0,3,7,1988,27,False,POINT (-122.034 47.4853),47.4853,-122.034,98027
5842,585000.0,3,2.5,False,2.0,2050,2050,11690,2410,10172,False,0,4,9,1989,26,False,POINT (-122.161 47.5279),47.5279,-122.161,98059
5843,616000.0,4,1.75,False,1.0,1700,1700,5846,1480,5177,False,0,3,8,1957,58,False,POINT (-122.408 47.6539),47.6539,-122.408,98199
5844,203000.0,3,1.75,True,1.0,1610,1100,9000,1610,8000,False,0,4,7,1978,37,False,POINT (-122.179 47.3187),47.3187,-122.179,98092
5845,860000.0,4,2.75,True,2.0,2720,1790,3840,1360,3880,False,0,3,8,1920,6,True,POINT (-122.361 47.6624),47.6624,-122.361,98107
5846,833000.0,4,2.5,True,1.0,2190,1170,12690,2630,10843,False,2,3,8,1973,42,False,POINT (-122.189 47.6627),47.6627,-122.189,98033
5847,565000.0,4,2.75,False,2.0,2730,2730,6856,2520,5569,False,0,3,8,2003,12,False,POINT (-122.164 47.7739),47.7739,-122.164,98072
5848,572500.0,3,2.5,False,2.0,2490,2490,7589,2500,10386,False,0,3,9,1991,24,False,POINT (-122.179 47.5355),47.5355,-122.179,98056
5849,254000.0,4,2.0,False,1.0,1510,1510,4235,1510,4268,False,0,3,7,1955,60,False,POINT (-122.293 47.546),47.546,-122.293,98108
5850,1525000.0,4,4.25,False,3.0,4720,4720,21000,3010,20000,False,4,5,11,1971,44,False,POINT (-122.376 47.7591),47.7591,-122.376,98177
5851,900000.0,4,3.0,False,2.0,3810,3810,217800,2580,217364,False,0,3,9,2003,12,False,POINT (-122.021 47.7696),47.7696,-122.021,98077
5852,899000.0,3,2.5,False,2.0,1950,1950,3730,2080,4000,False,0,3,9,1996,19,False,POINT (-122.199 47.6731),47.6731,-122.199,98033
5853,560000.0,3,2.0,False,1.0,1300,1300,6000,1230,6000,False,0,5,7,1943,72,False,POINT (-122.392 47.5482),47.5482,-122.392,98136
5854,512500.0,3,1.75,True,1.0,1610,1180,7200,1520,7973,False,0,3,7,1976,39,False,POINT (-122.144 47.5966),47.5966,-122.144,98007
5855,775000.0,4,2.5,True,1.5,2040,1180,5000,1540,5000,False,0,5,7,1924,91,False,POINT (-122.36 47.6786),47.6786,-122.36,98117
5856,200000.0,2,1.0,False,1.0,700,700,4700,960,5200,False,0,5,5,1953,62,False,POINT (-122.169 47.4953),47.4953,-122.169,98056
5857,172000.0,3,1.0,True,1.0,970,720,4700,1560,4600,False,0,4,6,1943,72,False,POINT (-122.354 47.5285),47.5285,-122.354,98106
5858,219900.0,3,1.0,False,1.0,910,910,6000,1090,6957,False,0,2,6,1956,59,False,POINT (-122.338 47.5065),47.5065,-122.338,98146
5859,641200.0,3,1.0,False,1.0,1060,1060,9123,1620,9121,False,0,3,7,1952,63,False,POINT (-122.193 47.6218),47.6218,-122.193,98004
5860,473000.0,5,3.25,False,2.0,2180,2180,7200,1840,7644,False,0,4,7,1982,33,False,POINT (-122.234 47.7078),47.7078,-122.234,98034
5861,540000.0,3,1.75,True,1.0,2050,1400,9580,1740,11952,False,0,3,8,1984,31,False,POINT (-122.038 47.6212),47.6212,-122.038,98074
5862,295000.0,2,1.0,False,1.0,750,750,4500,1540,4000,False,0,3,6,1945,70,False,POINT (-122.297 47.607),47.607,-122.297,98122
5863,370000.0,3,1.0,False,1.0,800,800,2296,1480,1472,False,0,4,6,1908,107,False,POINT (-122.356 47.6546),47.6546,-122.356,98103
5864,1727000.0,4,2.25,True,1.5,3470,2360,8000,3010,8000,False,1,3,9,1906,13,True,POINT (-122.287 47.6149),47.6149,-122.287,98122
5865,275000.0,3,1.5,False,1.0,1390,1390,48257,1440,45302,False,0,3,6,1922,2,True,POINT (-121.894 47.5603),47.5603,-121.894,98024
5866,89000.0,3,1.0,False,1.0,900,900,4750,900,3404,False,0,4,6,1969,46,False,POINT (-122.363 47.3026),47.3026,-122.363,98023
5867,175000.0,2,1.75,False,1.5,1050,1050,9800,1230,12726,False,0,4,6,1975,40,False,POINT (-121.473 47.7595),47.7595,-121.473,98019
5868,490000.0,3,2.5,True,1.0,2410,1600,11900,3090,11902,False,2,4,9,1989,26,False,POINT (-122.34 47.3384),47.3384,-122.34,98023
5869,342400.0,3,2.25,False,2.0,1180,1180,9630,2660,5979,False,0,3,7,1986,29,False,POINT (-122.232 47.7352),47.7352,-122.232,98028
5870,345000.0,3,1.0,False,2.0,1140,1140,4200,1510,4000,False,0,4,7,1904,111,False,POINT (-122.296 47.6012),47.6012,-122.296,98144
5871,399000.0,2,1.0,False,1.0,700,700,3400,1570,4512,False,0,3,6,1946,69,False,POINT (-122.296 47.6212),47.6212,-122.296,98112
5872,550000.0,4,2.5,True,1.0,2060,1320,9719,2050,9643,False,0,4,8,1960,55,False,POINT (-122.176 47.5549),47.5549,-122.176,98006
5873,652450.0,3,2.25,True,1.0,2230,1630,11835,2190,10384,False,0,5,8,1974,41,False,POINT (-122.178 47.563),47.563,-122.178,98006
5874,438000.0,2,2.25,True,1.0,1950,1350,29347,2125,7751,False,0,3,8,1953,62,False,POINT (-122.351 47.739),47.739,-122.351,98133
5875,605000.0,3,1.75,True,1.0,2100,1340,5058,1640,5000,False,2,3,7,1941,74,False,POINT (-122.378 47.5743),47.5743,-122.378,98126
5876,395000.0,4,2.5,True,1.0,2130,1330,11733,1800,9131,False,0,5,7,1969,46,False,POINT (-122.16 47.512),47.512,-122.16,98059
5877,449950.0,3,2.0,False,2.0,1880,1880,3048,1680,3600,False,0,4,7,1902,113,False,POINT (-122.303 47.6031),47.6031,-122.303,98122
5878,651100.0,4,2.5,False,2.0,2310,2310,5526,2500,5769,False,0,3,9,2003,12,False,POINT (-122.02 47.6299),47.6299,-122.02,98074
5879,241000.0,3,1.0,False,1.0,880,880,6050,1130,6050,False,0,3,6,1945,70,False,POINT (-122.248 47.4995),47.4995,-122.248,98178
5880,3418800.0,5,5.0,False,2.0,5450,5450,20412,3160,17825,False,0,3,11,2014,1,False,POINT (-122.237 47.6209),47.6209,-122.237,98039
5881,268500.0,2,1.5,True,1.0,1290,660,1749,1860,1749,False,0,3,8,1969,46,False,POINT (-122.116 47.6118),47.6118,-122.116,98008
5882,200000.0,2,1.0,False,1.0,1010,1010,7200,1290,9000,False,0,3,6,1956,59,False,POINT (-122.339 47.4815),47.4815,-122.339,98166
5883,400375.0,4,1.75,True,1.0,1690,890,7680,1060,7680,False,0,5,6,1946,69,False,POINT (-122.375 47.5296),47.5296,-122.375,98126
5884,429000.0,2,1.75,False,1.0,1350,1350,6315,1665,5390,False,0,3,8,2005,10,False,POINT (-122.032 47.7141),47.7141,-122.032,98053
5885,230000.0,3,1.0,False,1.0,680,680,2400,1470,3600,False,0,4,6,1903,112,False,POINT (-122.299 47.5982),47.5982,-122.299,98144
5886,1200000.0,4,2.25,False,2.0,2860,2860,10702,2890,10572,False,0,3,10,1982,33,False,POINT (-122.189 47.6451),47.6451,-122.189,98004
5887,314200.0,1,1.0,False,1.0,610,610,6000,970,5000,False,0,4,5,1918,97,False,POINT (-122.367 47.6911),47.6911,-122.367,98117
5888,513000.0,4,2.5,True,1.0,2660,1880,8887,1910,9620,False,0,4,8,1967,48,False,POINT (-122.342 47.439),47.439,-122.342,98166
5889,535000.0,2,1.0,True,1.0,1390,960,5346,1450,5040,False,0,5,7,1908,107,False,POINT (-122.279 47.5567),47.5567,-122.279,98118
5890,420000.0,6,3.0,False,2.0,2290,2290,6344,1360,3202,False,0,3,7,1980,35,False,POINT (-122.37 47.565),47.565,-122.37,98126
5891,345950.0,3,2.5,False,2.0,2110,2110,4118,2110,4044,False,0,3,8,1989,26,False,POINT (-122.153 47.3878),47.3878,-122.153,98042
5892,483500.0,3,2.0,True,1.0,1200,600,2016,1730,4520,False,1,4,7,1931,84,False,POINT (-122.404 47.5811),47.5811,-122.404,98116
5893,695000.0,4,2.25,True,2.0,2360,1520,2500,1810,3900,False,3,3,8,2001,14,False,POINT (-122.358 47.6771),47.6771,-122.358,98117
5894,295000.0,4,2.5,False,2.0,2350,2350,8906,2000,8165,False,0,3,7,1993,22,False,POINT (-122.215 47.4205),47.4205,-122.215,98031
5895,434975.0,3,2.25,True,1.0,1590,1060,9960,1860,9760,False,0,3,7,1976,39,False,POINT (-122.287 47.7742),47.7742,-122.287,98155
5896,513000.0,3,2.5,False,2.0,1810,1810,4592,1810,4758,False,0,3,8,1992,23,False,POINT (-121.996 47.5764),47.5764,-121.996,98029
5897,360000.0,3,1.75,False,1.0,1900,1900,11407,1710,11407,False,0,3,8,1963,52,False,POINT (-122.294 47.7455),47.7455,-122.294,98155
5898,234900.0,3,1.0,False,1.0,1250,1250,8000,1040,6973,False,0,3,7,1956,59,False,POINT (-122.337 47.5065),47.5065,-122.337,98146
5899,963000.0,4,3.5,False,2.0,3280,3280,6603,3280,7333,False,0,3,10,2007,8,False,POINT (-122.126 47.5642),47.5642,-122.126,98027
5900,595000.0,2,1.5,False,1.0,870,870,4800,2090,4800,False,0,3,7,1924,91,False,POINT (-122.37 47.6509),47.6509,-122.37,98119
5901,942500.0,4,3.25,False,2.0,3570,3570,14408,4100,14577,False,2,3,10,2006,9,False,POINT (-121.857 47.536),47.536,-121.857,98065
5902,1029000.0,4,3.25,False,2.0,3780,3780,11200,3720,11813,False,0,3,11,2002,13,False,POINT (-122.15 47.521),47.521,-122.15,98059
5903,350000.0,3,1.0,False,1.5,1190,1190,3600,1680,3600,False,0,3,6,1904,111,False,POINT (-122.298 47.5985),47.5985,-122.298,98144
5904,416500.0,4,2.0,False,2.0,2280,2280,39848,1900,38472,False,0,4,8,1991,24,False,POINT (-122.465 47.5003),47.5003,-122.465,98070
5905,209900.0,3,1.0,False,1.5,1030,1030,60720,1330,10342,False,0,3,5,1912,103,False,POINT (-122.166 47.375),47.375,-122.166,98042
5906,802000.0,3,1.75,True,1.5,2870,1840,5000,2200,5000,False,0,4,8,1907,108,False,POINT (-122.292 47.5788),47.5788,-122.292,98144
5907,230000.0,4,1.5,False,1.0,1520,1520,8800,1370,8800,False,0,4,7,1960,55,False,POINT (-122.208 47.3136),47.3136,-122.208,98002
5908,489000.0,3,3.0,False,2.0,3700,3700,10375,2130,9132,False,0,3,9,1982,33,False,POINT (-122.291 47.4286),47.4286,-122.291,98188
5909,497000.0,3,1.5,True,1.0,2240,1620,28750,3200,23873,False,0,3,8,1956,59,False,POINT (-122.254 47.7137),47.7137,-122.254,98034
5910,250000.0,3,2.25,True,1.0,1920,1520,7738,2170,8452,False,0,3,8,1965,50,False,POINT (-122.33 47.4562),47.4562,-122.33,98148
5911,925000.0,3,3.0,True,2.0,2560,2110,3600,2160,3600,False,0,3,10,1994,21,False,POINT (-122.37 47.633),47.633,-122.37,98119
5912,390000.0,4,2.5,False,2.0,1840,1840,15496,1840,15040,False,0,3,8,1991,24,False,POINT (-122.07 47.4683),47.4683,-122.07,98059
5913,415000.0,3,2.75,False,1.0,2080,2080,9600,2220,9600,False,0,3,7,1988,27,False,POINT (-122.238 47.7698),47.7698,-122.238,98028
5914,785000.0,3,2.0,False,1.0,1600,1600,9638,1800,11400,False,0,5,7,1952,63,False,POINT (-122.224 47.5753),47.5753,-122.224,98040
5915,575000.0,3,2.0,False,1.5,2168,2168,4000,1770,4000,False,0,3,8,1907,108,False,POINT (-122.325 47.6561),47.6561,-122.325,98105
5916,170000.0,2,1.0,False,1.0,860,860,8636,1100,8636,False,0,3,6,1924,91,False,POINT (-122.356 47.5081),47.5081,-122.356,98146
5917,750000.0,4,1.75,True,1.0,2100,1100,3400,1890,3771,False,0,5,7,1915,100,False,POINT (-122.371 47.6429),47.6429,-122.371,98119
5918,230000.0,3,1.0,False,1.0,1140,1140,9639,1140,9639,False,0,4,7,1967,48,False,POINT (-122.265 47.3112),47.3112,-122.265,98001
5919,855000.0,4,3.0,False,2.0,3090,3090,35074,3120,35150,False,0,3,9,1978,37,False,POINT (-122.159 47.6359),47.6359,-122.159,98005
5920,235000.0,3,1.0,False,2.0,1330,1330,45738,1490,24000,False,0,2,6,1967,48,False,POINT (-122.185 47.436),47.436,-122.185,98058
5921,335000.0,2,1.0,False,1.0,1360,1360,69260,1460,69260,False,0,4,5,1937,78,False,POINT (-121.838 47.5229),47.5229,-121.838,98065
5922,1195000.0,5,3.0,True,2.0,3420,2540,18129,3750,16316,False,0,3,9,1952,10,True,POINT (-122.217 47.5333),47.5333,-122.217,98040
5923,677000.0,4,2.0,True,1.5,2180,2060,6000,1370,4500,False,0,3,8,1927,88,False,POINT (-122.306 47.5958),47.5958,-122.306,98144
5924,575000.0,3,2.0,True,2.0,1800,1600,5000,1640,5000,False,0,5,7,1925,90,False,POINT (-122.389 47.5447),47.5447,-122.389,98136
5925,450000.0,2,1.0,False,1.0,1120,1120,4590,1120,5100,False,0,3,7,1924,91,False,POINT (-122.285 47.5663),47.5663,-122.285,98118
5926,817250.0,3,2.5,False,2.0,2980,2980,7202,2430,7280,False,0,3,8,1999,16,False,POINT (-122.177 47.6769),47.6769,-122.177,98033
5927,440000.0,4,2.25,True,1.0,2600,1810,28600,2580,26950,False,0,3,8,1968,47,False,POINT (-122.139 47.7757),47.7757,-122.139,98072
5928,526000.0,2,2.0,False,1.5,1550,1550,2400,1180,1224,False,0,4,7,1900,115,False,POINT (-122.346 47.654),47.654,-122.346,98103
5929,762500.0,3,2.25,False,2.0,3330,3330,15258,3360,14850,False,0,3,10,1986,29,False,POINT (-122.06 47.7262),47.7262,-122.06,98077
5930,325000.0,4,2.5,False,2.0,2200,2200,7719,2460,7348,False,0,3,8,2000,15,False,POINT (-122.194 47.3649),47.3649,-122.194,98030
5931,840000.0,4,3.5,False,2.0,3840,3840,85728,2430,42643,False,0,3,11,1998,17,False,POINT (-121.954 47.615),47.615,-121.954,98014
5932,377500.0,2,1.0,False,1.0,840,840,4500,1300,5000,False,0,3,6,1939,76,False,POINT (-122.39 47.5441),47.5441,-122.39,98136
5933,212500.0,3,1.5,False,1.0,1270,1270,7128,1270,7986,False,0,4,6,1954,61,False,POINT (-122.321 47.422),47.422,-122.321,98198
5934,749400.0,4,2.5,False,2.0,3240,3240,20301,3010,23650,False,0,3,10,1985,30,False,POINT (-122.114 47.719),47.719,-122.114,98052
5935,663000.0,3,2.5,False,1.5,2480,2480,37843,2350,42122,True,3,4,8,1974,41,False,POINT (-122.422 47.4003),47.4003,-122.422,98070
5936,1476000.0,3,2.25,True,2.0,4470,3240,22518,2930,21837,False,2,3,9,1953,11,True,POINT (-122.18 47.574),47.574,-122.18,98006
5937,261000.0,3,1.0,True,1.0,1780,1060,7800,1450,7800,False,0,3,7,1957,58,False,POINT (-122.263 47.4932),47.4932,-122.263,98178
5938,515000.0,4,2.5,False,2.0,1850,1850,9248,2080,8711,False,0,3,8,1997,18,False,POINT (-122.244 47.735),47.735,-122.244,98028
5939,410000.0,3,2.25,False,2.0,2200,2200,16921,2060,16921,False,0,3,8,1987,28,False,POINT (-122.051 47.3727),47.3727,-122.051,98038
5940,336000.0,3,2.25,False,1.0,2760,2760,10160,2760,9600,False,0,3,8,1969,46,False,POINT (-122.15 47.4504),47.4504,-122.15,98058
5941,440000.0,2,1.0,False,1.0,1090,1090,4128,1090,5413,False,0,3,7,1948,67,False,POINT (-122.314 47.696),47.696,-122.314,98115
5942,908950.0,4,2.75,False,2.0,3090,3090,6200,2890,10108,False,0,3,9,2014,1,False,POINT (-122.189 47.5538),47.5538,-122.189,98006
5943,554000.0,2,1.0,False,1.0,820,820,3700,1750,9000,False,0,5,7,1968,47,False,POINT (-122.251 47.588),47.588,-122.251,98040
5944,387000.0,3,2.25,True,2.0,1445,1300,1606,1410,1286,False,0,3,7,2003,12,False,POINT (-122.072 47.5348),47.5348,-122.072,98027
5945,268643.0,4,2.25,False,2.0,1810,1810,9240,1660,9240,False,0,3,7,1961,54,False,POINT (-122.187 47.4362),47.4362,-122.187,98055
5946,514000.0,3,1.75,True,1.0,1620,920,5000,1610,5000,False,0,3,7,1954,61,False,POINT (-122.372 47.681),47.681,-122.372,98117
5947,420000.0,2,1.75,False,2.0,1060,1060,4182,1760,4590,False,0,3,7,1977,38,False,POINT (-122.308 47.6787),47.6787,-122.308,98115
5948,199000.0,3,1.75,False,1.0,1050,1050,9871,1300,10794,False,0,5,7,1968,47,False,POINT (-122.087 47.3816),47.3816,-122.087,98042
